MiB Mem : 128530.7 total,   3824.9 free,  14444.7 used, 110261.1 buff/cache
MiB Mem : 128530.7 total,   2400.6 free,  15801.2 used, 110328.9 buff/cache
MiB Mem : 128530.7 total,   2400.6 free,  15801.2 used, 110328.9 buff/cache
MiB Mem : 128530.7 total,   2400.6 free,  15801.2 used, 110328.9 buff/cache
MiB Mem : 128530.7 total,   2412.3 free,  15789.0 used, 110329.4 buff/cache
MiB Mem : 128530.7 total,   2412.3 free,  15789.0 used, 110329.4 buff/cache
MiB Mem : 128530.7 total,   2412.3 free,  15789.0 used, 110329.4 buff/cache
MiB Mem : 128530.7 total,   2367.6 free,  15833.6 used, 110329.5 buff/cache
MiB Mem : 128530.7 total,   2367.6 free,  15833.6 used, 110329.5 buff/cache
MiB Mem : 128530.7 total,   2367.6 free,  15833.6 used, 110329.5 buff/cache
MiB Mem : 128530.7 total,   2348.8 free,  15852.4 used, 110329.5 buff/cache
MiB Mem : 128530.7 total,   2348.8 free,  15852.4 used, 110329.5 buff/cache
MiB Mem : 128530.7 total,   2348.8 free,  15852.4 used, 110329.5 buff/cache
MiB Mem : 128530.7 total,   2385.9 free,  15815.3 used, 110329.6 buff/cache
MiB Mem : 128530.7 total,   2385.9 free,  15815.3 used, 110329.6 buff/cache
MiB Mem : 128530.7 total,   2385.9 free,  15815.3 used, 110329.6 buff/cache
